match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,elapsed_seconds,p1_score_num,p2_score_num,score_diff,total_points_won_diff,games_diff,sets_diff,is_server_p1,serve_no_binary,is_break_point,is_game_point,p1_winners_total,p2_winners_total,p1_errors_total,p2_errors_total,p1_win_rate_5,p2_win_rate_5,p1_game_wins_3,point_in_match,total_points_in_match,match_progress,next_point_victor,target,target_3points
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:23:47,4,3,185,1,2,1,1,15,30,1,2,2,83,102,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,58.685,55.41,14,92.0,BW,NCTL,D,8627.0,1,2,-1,-19,0,-1,1,0,False,False,25,34,21,21,0.2,0.8,1.0,185,217,0.8525345622119815,1.0,1,1
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:24:53,4,3,186,1,2,1,1,15,40,1,1,1,84,102,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,22.257,31.012,5,112.0,W,CTL,ND,8693.0,1,3,-2,-18,0,-1,1,1,True,True,25,34,21,21,0.4,0.6,1.0,186,217,0.8571428571428571,2.0,0,0
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:25:26,4,3,187,1,2,1,1,30,40,1,2,2,84,103,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,14.278,14.595,4,91.0,BW,CTL,ND,8726.0,2,3,-1,-19,0,-1,1,0,True,True,25,34,21,21,0.4,0.6,1.0,187,217,0.8617511520737328,1.0,1,1
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:27:37,4,4,188,1,2,1,2,0,0,2,2,1,85,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.146,16.798,6,103.0,W,CTL,ND,8857.0,0,0,0,-18,-1,-1,0,0,False,False,25,34,21,21,0.4,0.6,1.0,188,217,0.8663594470046083,2.0,0,0
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:28:47,4,4,189,1,2,1,2,15,0,2,1,2,85,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.032,4.189,1,117.0,C,NCTL,D,8927.0,1,0,1,-19,-1,-1,0,1,False,False,25,34,21,21,0.4,0.6,1.0,189,217,0.8709677419354839,1.0,1,0
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:29:12,4,4,190,1,2,1,2,15,15,2,1,1,86,104,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.291,14.595,4,123.0,C,NCTL,D,8952.0,1,1,0,-18,-1,-1,0,1,False,False,25,34,21,22,0.6,0.4,1.0,190,217,0.8755760368663594,2.0,0,0
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:29:46,4,4,191,1,2,1,2,30,15,2,1,2,86,105,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,96.196,53.695,15,120.0,C,NCTL,D,8986.0,2,1,1,-19,-1,-1,0,1,False,False,25,34,22,22,0.4,0.6,1.0,191,217,0.880184331797235,2.0,0,1
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:30:45,4,4,192,1,2,1,2,30,30,2,1,2,86,106,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.792,6.161,3,125.0,C,NCTL,ND,9045.0,2,2,0,-20,-1,-1,0,1,False,False,25,35,22,22,0.4,0.6,1.0,192,217,0.8847926267281107,2.0,0,0
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:31:17,4,4,193,1,2,1,2,30,40,2,1,2,86,107,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989,0.741,1,118.0,C,CTL,ND,9077.0,2,3,-1,-21,-1,-1,0,1,False,True,25,36,22,22,0.2,0.8,1.0,193,217,0.8894009216589862,1.0,1,1
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:31:42,4,5,194,1,2,1,3,0,0,1,2,1,87,107,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.023,22.108,7,90.0,C,NCTL,ND,9102.0,0,0,0,-20,-2,-1,1,0,False,False,26,36,22,22,0.4,0.6,1.0,194,217,0.8940092165898618,2.0,0,1
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:32:16,4,5,195,1,2,1,3,15,0,1,2,2,87,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.817,9.17,2,90.0,BW,NCTL,ND,9136.0,1,0,1,-21,-2,-1,1,0,False,False,26,36,22,22,0.2,0.8,1.0,195,217,0.8986175115207373,1.0,1,1
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:32:43,4,5,196,1,2,1,3,15,15,1,1,1,88,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.739,7.946,1,127.0,C,NCTL,ND,9163.0,1,1,0,-20,-2,-1,1,1,False,False,26,36,22,22,0.4,0.6,1.0,196,217,0.9032258064516129,1.0,1,0
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:33:00,4,5,197,1,2,1,3,30,15,1,1,1,89,108,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,14.243,16.64,5,124.0,W,NCTL,ND,9180.0,2,1,1,-19,-2,-1,1,1,False,False,27,36,22,22,0.6,0.4,0.0,197,217,0.9078341013824884,1.0,1,0
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:33:33,4,5,198,1,2,1,3,40,15,1,1,1,90,108,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.697,0.697,1,118.0,W,CTL,ND,9213.0,3,1,2,-18,-2,-1,1,1,False,True,28,36,22,22,0.8,0.19999999999999996,1.0,198,217,0.9124423963133641,2.0,0,0
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:35:19,4,6,199,1,2,2,3,0,0,2,2,2,90,109,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,24.776,18.341,5,92.0,W,NCTL,ND,9319.0,0,0,0,-19,-1,-1,0,0,False,False,28,37,22,22,0.6,0.4,1.0,199,217,0.9170506912442397,2.0,0,0
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:36:10,4,6,200,1,2,2,3,0,15,2,1,2,90,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.813,1.873,1,123.0,B,NCTL,ND,9370.0,0,1,-1,-20,-1,-1,0,1,False,False,28,37,22,22,0.6,0.4,1.0,200,217,0.9216589861751152,2.0,0,0
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:36:32,4,6,201,1,2,2,3,0,30,2,1,2,90,111,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.175,7.413,3,123.0,C,CTL,ND,9392.0,0,2,-2,-21,-1,-1,0,1,False,False,28,38,22,22,0.4,0.6,1.0,201,217,0.9262672811059908,2.0,0,1
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:36:58,4,6,202,1,2,2,3,0,40,2,2,2,90,112,2,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.76,10.31,3,89.0,W,CTL,D,9418.0,0,3,-3,-22,-1,-1,0,0,False,True,28,39,22,22,0.2,0.8,1.0,202,217,0.9308755760368663,2.0,0,1
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:37:43,4,7,203,1,2,2,4,0,0,1,1,2,90,113,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,33.443,36.818,8,112.0,W,NCTL,ND,9463.0,0,0,0,-23,-2,-1,1,1,False,False,28,39,23,22,0.0,1.0,1.0,203,217,0.9354838709677419,1.0,1,1
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:38:25,4,7,204,1,2,2,4,0,15,1,1,1,91,113,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.004,110.136,15,132.0,B,CTL,D,9505.0,0,1,-1,-22,-2,-1,1,1,False,False,29,39,23,22,0.2,0.8,1.0,204,217,0.9400921658986175,1.0,1,1
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:39:12,4,7,205,1,2,2,4,15,15,1,1,1,92,113,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.822,17.984,3,110.0,W,CTL,ND,9552.0,1,1,0,-21,-2,-1,1,1,False,False,30,39,23,22,0.4,0.6,1.0,205,217,0.9447004608294931,1.0,1,1
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:39:37,4,7,206,1,2,2,4,30,15,1,1,1,93,113,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.159,9.253,3,128.0,W,CTL,D,9577.0,2,1,1,-20,-2,-1,1,1,False,False,31,39,23,22,0.6,0.4,1.0,206,217,0.9493087557603687,1.0,1,0
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:39:58,4,7,207,1,2,2,4,40,15,1,1,1,94,113,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.708,4.416,1,130.0,C,NCTL,D,9598.0,3,1,2,-19,-2,-1,1,1,False,True,32,39,23,22,0.8,0.19999999999999996,2.0,207,217,0.9539170506912442,1.0,1,0
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:41:50,4,8,208,1,2,3,4,0,0,2,2,1,95,113,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.298,11.121,2,85.0,C,NCTL,ND,9710.0,0,0,0,-18,-1,-1,0,0,False,False,32,39,23,23,1.0,0.0,2.0,208,217,0.9585253456221198,2.0,0,0
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:42:37,4,8,209,1,2,3,4,15,0,2,1,2,95,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.812,12.35,3,123.0,B,NCTL,ND,9757.0,1,0,1,-19,-1,-1,0,1,False,False,32,39,23,23,0.8,0.19999999999999996,2.0,209,217,0.9631336405529954,2.0,0,0
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:43:13,4,8,210,1,2,3,4,15,15,2,1,2,95,115,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13.301,8.456,3,107.0,W,NCTL,ND,9793.0,1,1,0,-20,-1,-1,0,1,False,False,32,40,23,23,0.6,0.4,2.0,210,217,0.967741935483871,2.0,0,0
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:43:51,4,8,211,1,2,3,4,15,30,2,1,2,95,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.039,2.785,1,124.0,BC,CTL,D,9831.0,1,2,-1,-21,-1,-1,0,1,False,False,32,40,23,23,0.4,0.6,2.0,211,217,0.9723502304147466,2.0,0,0
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:44:17,4,8,212,1,2,3,4,15,40,2,2,2,95,117,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.435,4.212,1,86.0,C,NCTL,D,9857.0,1,3,-2,-22,-1,-1,0,0,False,True,32,40,24,23,0.2,0.8,2.0,212,217,0.9769585253456221,2.0,0,0
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:45:00,4,9,213,1,2,3,5,0,0,1,2,2,95,118,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.409,12.905,4,99.0,BC,NCTL,ND,9900.0,0,0,0,-23,-2,-1,1,0,False,False,32,40,25,23,0.0,1.0,2.0,213,217,0.9815668202764977,2.0,0,1
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:45:29,4,9,214,1,2,3,5,0,15,1,2,2,95,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.579,4.464,2,90.0,B,NCTL,D,9929.0,0,1,-1,-24,-2,-1,1,0,False,False,32,40,25,23,0.0,1.0,2.0,214,217,0.9861751152073732,2.0,0,0
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:46:03,4,9,215,1,2,3,5,0,30,1,2,2,95,120,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.982,36.025,8,97.0,B,NCTL,ND,9963.0,0,2,-2,-25,-2,-1,1,0,False,False,32,41,25,23,0.0,1.0,2.0,215,217,0.9907834101382489,1.0,1,0
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,02:47:00,4,9,216,1,2,3,5,0,40,1,2,1,96,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.799,7.003,1,97.0,C,NCTL,ND,10020.0,0,3,-3,-24,-2,-1,1,0,True,True,32,41,25,23,0.2,0.8,2.0,216,217,0.9953917050691244,2.0,0,0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:00:00,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.649,0.489,1,112.0,W,CTL,ND,0.0,0,0,0,1,0,0,1,1,False,False,0,0,0,0,1.0,0.0,0.0,1,159,0.006289308176100629,1.0,1,1
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:00:27,1,1,2,0,0,0,0,15,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25.325,22.588,5,89.0,W,NCTL,D,27.0,1,0,1,2,0,0,1,0,False,False,0,0,0,1,1.0,0.0,0.0,2,159,0.012578616352201259,1.0,1,0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:01:10,1,1,3,0,0,0,0,30,0,1,1,1,3,0,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.286,7.28,3,108.0,W,CTL,ND,70.0,2,0,2,3,0,0,1,1,False,False,1,0,0,1,1.0,0.0,0.0,3,159,0.018867924528301886,1.0,1,0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:01:36,1,1,4,0,0,0,0,40,0,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8.427,7.461,1,104.0,C,NCTL,D,96.0,3,0,3,4,0,0,1,1,False,True,1,0,0,1,1.0,0.0,1.0,4,159,0.025157232704402517,2.0,0,1
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:02:36,1,2,5,0,0,1,0,0,0,2,1,2,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29.482,26.312,7,121.0,C,NCTL,D,156.0,0,0,0,3,1,0,0,1,False,False,1,0,1,1,0.8,0.19999999999999996,1.0,5,159,0.031446540880503145,2.0,0,0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:03:05,1,2,6,0,0,1,0,0,15,2,1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,22.372,16.829,5,124.0,BC,NCTL,ND,185.0,0,1,-1,2,1,0,0,1,False,False,1,0,1,1,0.6,0.4,1.0,6,159,0.03773584905660377,1.0,1,0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:03:32,1,2,7,0,0,1,0,0,30,2,2,1,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.871,7.444,2,94.0,BC,NCTL,D,212.0,0,2,-2,3,1,0,0,0,False,False,1,0,1,1,0.6,0.4,1.0,7,159,0.0440251572327044,2.0,0,1
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:04:00,1,2,8,0,0,1,0,15,30,2,1,2,5,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.556,0.575,1,123.0,C,NCTL,ND,240.0,1,2,-1,2,1,0,0,1,False,False,1,1,1,1,0.4,0.6,1.0,8,159,0.050314465408805034,2.0,0,0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:04:23,1,2,9,0,0,1,0,15,40,2,1,2,5,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,19.863,16.794,3,116.0,W,CTL,ND,263.0,1,3,-2,1,1,0,0,1,False,True,1,1,1,1,0.2,0.8,1.0,9,159,0.05660377358490566,1.0,1,1
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:05:03,1,3,10,0,0,1,1,0,0,1,1,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.033,5.318,1,110.0,BW,NCTL,ND,303.0,0,0,0,2,0,0,1,1,False,False,1,1,1,1,0.4,0.6,1.0,10,159,0.06289308176100629,2.0,0,0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:05:26,1,3,11,0,0,1,1,15,0,1,1,2,6,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.161,7.733,2,112.0,C,NCTL,ND,326.0,1,0,1,1,0,0,1,1,False,False,1,1,2,1,0.4,0.6,1.0,11,159,0.06918238993710692,1.0,1,1
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:05:50,1,3,12,0,0,1,1,15,15,1,1,1,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999,0.175,1,108.0,W,NCTL,ND,350.0,1,1,0,2,0,0,1,1,False,False,1,1,2,1,0.4,0.6,1.0,12,159,0.07547169811320754,2.0,0,0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:06:13,1,3,13,0,0,1,1,30,15,1,2,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.515,18.109,2,92.0,BW,NCTL,D,373.0,2,1,1,1,0,0,1,0,False,False,1,1,2,1,0.4,0.6,1.0,13,159,0.08176100628930817,1.0,1,1
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:06:53,1,3,14,0,0,1,1,30,30,1,1,1,8,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40.059,42.658,9,104.0,BW,NCTL,D,413.0,2,2,0,2,0,0,1,1,False,False,1,1,2,2,0.6,0.4,1.0,14,159,0.0880503144654088,2.0,0,0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:07:34,1,3,15,0,0,1,1,40,30,1,1,2,8,7,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.047,48.763,12,98.0,W,CTL,ND,454.0,3,2,1,1,0,0,1,1,False,True,1,2,2,2,0.4,0.6,1.0,15,159,0.09433962264150944,1.0,1,1
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:08:28,1,3,16,0,0,1,1,40,40,1,2,1,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.179,20.323,3,102.0,W,NCTL,ND,508.0,3,3,0,2,0,0,1,0,False,False,1,2,2,2,0.6,0.4,1.0,16,159,0.10062893081761007,2.0,0,1
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:09:10,1,3,17,0,0,1,1,AD,40,1,1,2,9,8,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.537,28.366,6,116.0,C,NCTL,D,550.0,4,3,1,1,0,0,1,1,False,True,1,3,2,2,0.4,0.6,1.0,17,159,0.1069182389937107,1.0,1,1
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:09:48,1,3,18,0,0,1,1,40,40,1,1,1,10,8,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10.748,7.385,1,119.0,C,NCTL,ND,588.0,3,3,0,2,0,0,1,1,False,False,1,3,2,2,0.6,0.4,1.0,18,159,0.11320754716981132,1.0,1,0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:10:17,1,3,19,0,0,1,1,AD,40,1,2,1,11,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.23,8.147,1,95.0,BW,NCTL,D,617.0,4,3,1,3,0,0,1,0,False,True,1,3,2,2,0.6,0.4,2.0,19,159,0.11949685534591195,1.0,1,0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:12:36,1,4,20,0,0,2,1,0,0,2,1,1,12,8,0,0,0,0,1,0,B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42.322,43.695,10,123.0,C,NCTL,D,756.0,0,0,0,4,1,0,0,1,False,False,2,3,2,2,0.8,0.19999999999999996,2.0,20,159,0.12578616352201258,2.0,0,0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:13:15,1,4,21,0,0,2,1,15,0,2,1,2,12,9,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,18.545,10.328,3,122.0,W,CTL,ND,795.0,1,0,1,3,1,0,0,1,False,False,2,4,2,2,0.6,0.4,2.0,21,159,0.1320754716981132,2.0,0,1
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:13:40,1,4,22,0,0,2,1,15,15,2,1,2,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.707,7.74,1,127.0,C,NCTL,D,820.0,1,1,0,2,1,0,0,1,False,False,2,4,2,2,0.6,0.4,2.0,22,159,0.13836477987421383,2.0,0,0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:14:00,1,4,23,0,0,2,1,15,30,2,2,2,12,11,0,0,0,0,0,1,B,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21.642,16.791,5,99.0,W,CTL,ND,840.0,1,2,-1,1,1,0,0,0,False,False,2,5,2,2,0.4,0.6,2.0,23,159,0.14465408805031446,1.0,1,0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:14:45,1,4,24,0,0,2,1,15,40,2,1,1,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.405,8.008,2,123.0,BW,NCTL,D,885.0,1,3,-2,2,1,0,0,1,False,True,2,5,2,2,0.4,0.6,1.0,24,159,0.1509433962264151,2.0,0,1
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:15:05,1,4,25,0,0,2,1,30,40,2,2,2,13,12,2,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.131,14.601,5,110.0,C,NCTL,D,905.0,2,3,-1,1,1,0,0,0,False,True,2,6,2,2,0.2,0.8,1.0,25,159,0.15723270440251572,2.0,0,1
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:15:55,1,5,26,0,0,2,2,0,0,1,2,2,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.403,43.741,10,97.0,BC,NCTL,D,955.0,0,0,0,0,0,0,1,0,False,False,2,6,2,2,0.2,0.8,1.0,26,159,0.16352201257861634,1.0,1,0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:16:50,1,5,27,0,0,2,2,0,15,1,1,1,14,13,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,14.863,7.442,1,125.0,W,CTL,D,1010.0,0,1,-1,1,0,0,1,1,False,False,2,6,2,2,0.4,0.6,1.0,27,159,0.16981132075471697,1.0,1,1
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:17:19,1,5,28,0,0,2,2,15,15,1,1,1,15,13,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.276,33.647,5,122.0,C,NCTL,ND,1039.0,1,1,0,2,0,0,1,1,False,False,3,6,2,2,0.6,0.4,1.0,28,159,0.1761006289308176,2.0,0,1
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:17:53,1,5,29,0,0,2,2,30,15,1,2,2,15,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45.151,44.888,10,94.0,W,CTL,D,1073.0,2,1,1,1,0,0,1,0,False,False,3,6,3,2,0.4,0.6,1.0,29,159,0.18238993710691823,1.0,1,0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:18:52,1,5,30,0,0,2,2,30,30,1,1,1,16,14,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.752,24.195,3,109.0,BW,NCTL,ND,1132.0,2,2,0,2,0,0,1,1,False,False,4,6,3,2,0.6,0.4,1.0,30,159,0.18867924528301888,1.0,1,1
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:19:21,1,5,31,0,0,2,2,40,30,1,1,1,17,14,1,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,17.077,21.609,3,115.0,C,NCTL,ND,1161.0,3,2,1,3,0,0,1,1,False,True,5,6,3,2,0.8,0.19999999999999996,2.0,31,159,0.1949685534591195,2.0,0,1
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:21:13,1,6,32,0,0,3,2,0,0,2,1,2,17,15,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.404,21.707,5,114.0,W,CTL,ND,1273.0,0,0,0,2,1,0,0,1,False,False,5,7,3,2,0.6,0.4,2.0,32,159,0.20125786163522014,1.0,1,0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:21:40,1,6,33,0,0,3,2,0,15,2,2,1,18,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,44.276,44.597,10,92.0,BW,NCTL,ND,1300.0,0,1,-1,3,1,0,0,0,False,False,5,7,3,2,0.6,0.4,2.0,33,159,0.20754716981132076,1.0,1,0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:22:27,1,6,34,0,0,3,2,15,15,2,2,1,19,15,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,57.968,43.54,12,107.0,BW,NCTL,ND,1347.0,1,1,0,4,1,0,0,0,False,False,5,7,3,2,0.8,0.19999999999999996,2.0,34,159,0.2138364779874214,2.0,0,0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:23:44,1,6,35,0,0,3,2,30,15,2,1,2,19,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.725,42.776,11,125.0,W,NCTL,ND,1424.0,2,1,1,3,1,0,0,1,False,False,5,7,3,2,0.6,0.4,2.0,35,159,0.22012578616352202,2.0,0,0
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,00:24:23,1,6,36,0,0,3,2,30,30,2,2,2,19,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20.759,17.931,3,98.0,B,NCTL,ND,1463.0,2,2,0,2,1,0,0,0,False,False,5,7,4,2,0.4,0.6,2.0,36,159,0.22641509433962265,2.0,0,1
